"","qq","troopid"
"2746","1279677620",313157219
"2747","1279677620",339059088
"2748","1279677620",342130772
"2749","1279677620",371495942
"2750","1279677620",372893577
"2751","1279677620",379285878
"2752","1279677620",386078547
"2753","1279677620",427844008
"2754","1279677620",489305454
"2755","1279677620",63247395
"2756","1279677620",80053905
"2757","1281970113",148613080
"2758","1281970113",175463076
"2759","1281970113",397345368
"2760","1281970113",477342297
"2761","1286766832",256198738
"2762","12901405",148582376
"2763","12901405",175233876
"2764","12901405",219934817
"2765","12901405",229661578
"2766","12901405",318763412
"2767","12901405",337549158
"2768","12901405",364201662
"2769","12901405",413577514
"2770","12901405",438168506
"2771","12901405",478239784
"2772","1297088966",489305454
"2773","1303389097",427844008
"2774","13062036",235555754
"2775","13062036",386078547
"2776","1306752689",102038086
"2777","1306752689",161751052
"2778","1306752689",168080856
"2779","1306752689",169233612
"2780","1306752689",169819160
"2781","1306752689",276847516
"2782","1306752689",60045404
"2783","1307018242",262566769
"2784","1307271358",107534910
"2785","1307271358",126830699
"2786","1307271358",138660972
"2787","1307271358",138845219
"2788","1307271358",142653040
"2789","1307271358",209987395
"2790","1307271358",276847516
"2791","1307271358",277834343
"2792","1307271358",313157219
"2793","1307271358",330263192
"2794","1307271358",344627325
"2795","1307271358",453455897
"2796","1307271358",80053905
"2797","1307830280",135297366
"2798","1307830280",145164815
"2799","1307830280",63247395
"2800","1307830280",80053905
"2801","1307956997",259645608
"2802","1307956997",272107335
"2803","1307956997",427844008
"2804","1308533313",108509551
"2805","1308533313",118797678
"2806","1308533313",126830699
"2807","1308533313",143199998
"2808","1308533313",145887959
"2809","1308533313",170982687
"2810","1308533313",175233876
"2811","1308533313",181572738
"2812","1308533313",185417836
"2813","1308533313",190242602
"2814","1308533313",192890196
"2815","1308533313",196489639
"2816","1308533313",198796881
"2817","1308533313",205530178
"2818","1308533313",237250796
"2819","1308533313",239580811
"2820","1308533313",249043180
"2821","1308533313",277834343
"2822","1308533313",290474148
"2823","1308533313",322617738
"2824","1308533313",384312366
"2825","1308533313",427844008
"2826","1308533313",474566990
"2827","1308533313",63247395
"2828","1312347281",107534910
"2829","1312347281",28482910
"2830","1312347281",427844008
"2831","1312347281",80053905
"2832","1316835379",117919809
"2833","1316835379",125011710
"2834","1316835379",128759777
"2835","1316835379",131213846
"2836","1316835379",148613080
"2837","1316835379",150718990
"2838","1316835379",15176325
"2839","1316835379",159466319
"2840","1316835379",169233612
"2841","1316835379",182813877
"2842","1316835379",184553838
"2843","1316835379",209987395
"2844","1316835379",211618208
"2845","1316835379",211619700
"2846","1316835379",218029041
"2847","1316835379",230325333
"2848","1316835379",241956974
"2849","1316835379",249900768
"2850","1316835379",251371282
"2851","1316835379",252498149
"2852","1316835379",306660878
"2853","1316835379",311670087
"2854","1316835379",314484751
"2855","1316835379",36055015
"2856","1316835379",383040052
"2857","1316835379",43767690
"2858","1316835379",5665777
"2859","1316835379",61198126
"2860","1316835379",80341408
"2861","1318336842",102038086
"2862","1318336842",109417436
"2863","1318336842",114760877
"2864","1318336842",118506455
"2865","1318336842",119467102
"2866","1318336842",128759777
"2867","1318336842",138387579
"2868","1318336842",143452998
"2869","1318336842",150718990
"2870","1318336842",161780944
"2871","1318336842",167635183
"2872","1318336842",169085235
"2873","1318336842",175354911
"2874","1318336842",175463076
"2875","1318336842",184553838
"2876","1318336842",214923392
"2877","1318336842",218384660
"2878","1318336842",223943583
"2879","1318336842",234331
"2880","1318336842",252498149
"2881","1318336842",276847516
"2882","1318336842",283973658
"2883","1318336842",292825146
"2884","1318336842",306660878
"2885","1318336842",310941382
"2886","1318336842",312677792
"2887","1318336842",328600371
"2888","1318336842",336721883
"2889","1318336842",348057562
"2890","1318336842",35044118
"2891","1318336842",362920800
"2892","1318336842",368923055
"2893","1318336842",397345368
"2894","1318336842",41256498
"2895","1318336842",5665777
"2896","1318336842",75346464
"2897","13185472",102038086
"2898","13185472",107534910
"2899","13185472",117839365
"2900","13185472",135297366
"2901","13185472",138845219
"2902","13185472",156692410
"2903","13185472",160093518
"2904","13185472",17176148
"2905","13185472",177362016
"2906","13185472",181572738
"2907","13185472",209893050
"2908","13185472",221360973
"2909","13185472",223892668
"2910","13185472",230981281
"2911","13185472",238468563
"2912","13185472",240168395
"2913","13185472",245185908
"2914","13185472",248928360
"2915","13185472",249364676
"2916","13185472",251190542
"2917","13185472",262014462
"2918","13185472",284789196
"2919","13185472",28482910
"2920","13185472",313157219
"2921","13185472",339059088
"2922","13185472",342130772
"2923","13185472",371495942
"2924","13185472",372893577
"2925","13185472",379285878
"2926","13185472",386078547
"2927","13185472",427844008
"2928","13185472",489305454
"2929","13185472",63247395
"2930","1320590039",145887959
"2931","1320590039",246955034
"2932","1320590039",251923038
"2933","1320590039",383370349
"2934","1320590039",80053905
"2935","1320627910",175233876
"2936","1320627910",20189483
"2937","1320627910",215058408
"2938","1320627910",223442997
"2939","1320627910",230325333
"2940","1320627910",252498149
"2941","1320627910",276216878
"2942","1320627910",318763412
"2943","1320627910",339059088
"2944","1320627910",346590331
"2945","1320627910",36055015
"2946","1320627910",387438132
"2947","1320627910",63247395
"2948","1323505502",223943583
"2949","1323505502",235189962
"2950","1323505502",41256498
"2951","1323505502",5665777
"2952","13235811",117985171
"2953","13235811",183272706
"2954","13235811",195379279
"2955","13235811",245190993
"2956","13235811",49076926
"2957","13235811",61198126
"2958","13264081",170202595
"2959","1327292027",113187526
"2960","1327292027",120873964
"2961","1327292027",14338171
"2962","1327292027",171658975
"2963","1327292027",181572738
"2964","1327292027",203198612
"2965","1327292027",241737532
"2966","1327292027",249043180
"2967","1327292027",257328205
"2968","1327292027",281161276
"2969","1329028909",108509551
"2970","1329028909",115056706
"2971","1329028909",148956635
"2972","1329028909",474566990
"2973","1329335504",10709449
"2974","1329335504",136382522
"2975","1329335504",142067876
"2976","1329335504",280097380
"2977","1330005088",156132545
"2978","1330212663",135297366
"2979","1330212663",187821085
"2980","1330212663",313157219
"2981","1330212663",316593892
"2982","1330212663",330263192
"2983","1330212663",427844008
"2984","1330450077",103354838
"2985","1330450077",105440071
"2986","1330450077",113187526
"2987","1330450077",115031358
"2988","1330450077",126830699
"2989","1330450077",135512928
"2990","1330450077",138034104
"2991","1330450077",138845219
"2992","1330450077",139665862
"2993","1330450077",144878957
"2994","1330450077",161332682
"2995","1330450077",169819160
"2996","1330450077",181572738
"2997","1330450077",182209513
"2998","1330450077",190893895
"2999","1330450077",200072687
"3000","1330450077",20189483
"3001","1330450077",216713036
"3002","1330450077",218652063
"3003","1330450077",224099240
"3004","1330450077",230314791
"3005","1330450077",230325333
"3006","1330450077",237296109
"3007","1330450077",242140911
"3008","1330450077",257328205
"3009","1330450077",277834343
"3010","1330450077",286690974
"3011","1330450077",286705506
"3012","1330450077",292825146
"3013","1330450077",311017247
"3014","1330450077",313157219
"3015","1330450077",31628277
"3016","1330450077",318766310
"3017","1330450077",331707961
"3018","1330450077",36055015
"3019","1330450077",361086108
"3020","1330450077",37669680
"3021","1330450077",385423504
"3022","1330450077",50903376
"3023","1332213952",69442161
"3024","1337280478",4186567
"3025","1343903324",110537946
"3026","1343903324",131399105
"3027","1343903324",145164815
"3028","1343903324",175339020
"3029","1343903324",181572738
"3030","1343903324",185417836
"3031","1343903324",188563226
"3032","1343903324",192874243
"3033","1343903324",201371399
"3034","1343903324",205530178
"3035","1343903324",211946403
"3036","1343903324",236274652
"3037","1343903324",250178782
"3038","1343903324",250190562
"3039","1343903324",279550461
"3040","1343903324",296726617
"3041","1343903324",309946947
"3042","1343903324",364201662
"3043","1343903324",367172421
"3044","1343903324",385094051
"3045","1343903324",386078547
"3046","1343903324",391258430
"3047","1343903324",417685737
"3048","1343903324",427210383
"3049","1343903324",498128584
"3050","1343903324",63247395
"3051","1343903324",63600561
"3052","1343903324",93095678
"3053","1345512235",78814260
"3054","1346301303",427844008
"3055","1346384635",107534910
"3056","1346384635",122487023
"3057","1346384635",138845219
"3058","1346384635",159607459
"3059","1346384635",160093518
"3060","1346384635",161332682
"3061","1346384635",165029365
"3062","1346384635",171658975
"3063","1346384635",181681485
"3064","1346384635",185417836
"3065","1346384635",20189483
"3066","1346384635",223892668
"3067","1346384635",230325333
"3068","1346384635",240284983
"3069","1346384635",240463276
"3070","1346384635",257897379
"3071","1346384635",262566769
"3072","1346384635",272107335
"3073","1346384635",276216878
"3074","1346384635",281161276
"3075","1346384635",28482910
"3076","1346384635",313157219
"3077","1346384635",342130772
"3078","1346384635",385409866
"3079","1346384635",386078547
"3080","1346384635",80053905
"3081","1347317352",14579008
"3082","1347317352",17194282
"3083","1347317352",190242602
"3084","1347317352",218652063
"3085","1347317352",240625287
"3086","1347317352",256405543
"3087","1347317352",313157219
"3088","1347317352",31628277
"3089","1347317352",361446643
"3090","1347317352",362982196
"3091","1347317352",413519021
"3092","1347317352",55104919
"3093","1347317352",63247395
"3094","1348272207",107534910
"3095","1348272207",11084526
"3096","1348272207",11206888
"3097","1348272207",117651657
"3098","1348272207",146101043
"3099","1348272207",169233612
"3100","1348272207",194409629
"3101","1348272207",197602771
"3102","1348272207",237665783
"3103","1348272207",272107335
"3104","1348272207",298136580
"3105","1348272207",314484751
"3106","1348272207",318464698
"3107","1348272207",330263192
"3108","1348272207",362777215
"3109","1348272207",427210383
"3110","1348272207",427844008
"3111","1348272207",60336285
"3112","1348272207",93095678
"3113","1350559847",427844008
"3114","1350559847",45747093
"3115","13505790",126830699
"3116","1350889267",16498560
"3117","1350889267",276847516
"3118","13538112",27985599
"3119","1362276852",116351893
"3120","1362276852",156712286
"3121","1362276852",172075617
"3122","1362276852",195495328
"3123","1362276852",230325333
"3124","1362276852",250606734
"3125","1362276852",286705506
"3126","1362276852",368681598
"3127","1362276852",372143440
"3128","1362276852",425066330
"3129","1362594634",105440071
"3130","1362594634",110537946
"3131","1362594634",117651657
"3132","1362594634",120380027
"3133","1362594634",122487023
"3134","1362594634",123230258
"3135","1362594634",126830699
"3136","1362594634",133199156
"3137","1362594634",173587018
"3138","1362594634",181572738
"3139","1362594634",190242602
"3140","1362594634",194409629
"3141","1362594634",200106703
"3142","1362594634",201371399
"3143","1362594634",207378037
"3144","1362594634",20808477
"3145","1362594634",223442997
"3146","1362594634",223892668
"3147","1362594634",224535870
"3148","1362594634",22688090
"3149","1362594634",237665783
"3150","1362594634",242376063
"3151","1362594634",246820299
"3152","1362594634",251371282
"3153","1362594634",273911484
"3154","1362594634",28482910
"3155","1362594634",287975913
"3156","1362594634",290969063
"3157","1362594634",318047190
"3158","1362594634",318763412
